Mean Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant        , Base_OpenMP , RAJA_OpenMP , Base_CUDA                         , RAJA_CUDA                         , RAJA_CUDA                  
Tuning         , default     , default     , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  ,    0.001513 ,    0.001510 ,                          0.000114 ,                          0.000076 ,                    0.000081
