Min Runtime Report (sec.)  ,  ,  , 
Variant        , Base_CUDA                         , RAJA_CUDA                         , RAJA_CUDA                  
Tuning         , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  ,                          0.001046 ,                          0.001027 ,                    0.001148
