Mean Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant           , Base_CUDA                    , Base_CUDA , RAJA_CUDA                    , RAJA_CUDA , RAJA_CUDA                  
Tuning            , runtime_block_stride_loop_64 , direct_64 , runtime_block_stride_loop_64 , direct_64 , cached_block_stride_loop_64
Apps_MASSVEC3DPA  ,                     0.000376 ,  0.000230 ,                     0.000356 ,  0.000219 ,                    0.000358
