Kernels run on 4 MPI ranks
Kernel               ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_DIFFUSION3DPA   ,           12339 ,      50 ,             12339 ,           1 ,           1700232 ,      2375943 ,             1601520 ,          1601520 ,               98712 ,                     98712 ,                               0 ,               1601520 , ConsistentPerVariantTuning   , O(N)                   
