Max Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  , 
Variant        , Base_Seq , Base_CUDA                         , RAJA_CUDA                         , RAJA_CUDA                  
Tuning         , default  , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  ,    1.000 ,                           494.813 ,                           614.327 ,                     567.418
