Mean Speedup Report (T_ref/T_var): ref var = Base_OpenMP  ,  ,  ,  ,  , 
Variant        , Base_OpenMP , RAJA_OpenMP , Base_CUDA                         , RAJA_CUDA                         , RAJA_CUDA                  
Tuning         , default     , default     , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  ,       1.000 ,       1.002 ,                            13.328 ,                            19.973 ,                      18.798
