Kernels run on 4 MPI ranks
Kernel          ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_MASS3DEA   ,        36392960 ,       1 ,            568640 ,           1 ,         300028840 ,    254750720 ,           300028840 ,          8885160 ,           291143680 ,                         0 ,                               0 ,             300028840 , ConsistentPerVariantTuning   , O(N)                   
