Min Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant           , Base_CUDA                    , Base_CUDA , RAJA_CUDA                    , RAJA_CUDA , RAJA_CUDA                  
Tuning            , runtime_block_stride_loop_64 , direct_64 , runtime_block_stride_loop_64 , direct_64 , cached_block_stride_loop_64
Apps_MASSVEC3DPA  ,                     0.000486 ,  0.000341 ,                     0.000474 ,  0.000333 ,                    0.000476
