Kernels run on 4 MPI ranks
Kernel                       , Variant     , Tuning      ,    Problem size , Checksum   ,    Mean time per rep (sec.) ,    Mean Bandwidth (GiB per sec.) ,    Mean flops (gigaFLOP per sec.)
Apps_NODAL_ACCUMULATION_3D   , Base_Seq    , default     ,          117649 , PASSED     ,                 0.000261210 ,                          13.8423 ,                           4.05361
Apps_NODAL_ACCUMULATION_3D   , Base_CUDA   , block_256   ,          117649 , PASSED     ,                 5.81927e-06 ,                          621.341 ,                           181.954
Apps_NODAL_ACCUMULATION_3D   , RAJA_CUDA   , block_256   ,          117649 , PASSED     ,                 5.82147e-06 ,                          621.106 ,                           181.886
