Min Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  , 
Variant             , Base_Seq , Base_HIP          , Base_HIP         , RAJA_HIP          , RAJA_HIP        
Tuning              , default  , atomic_direct_256 , atomic_occgs_256 , atomic_direct_256 , atomic_occgs_256
Basic_MULTI_REDUCE  ,    1.000 ,           626.988 ,          628.445 ,           584.173 ,          619.985
