Kernels run on 4 MPI ranks
Kernel                ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency   , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Basic_REDUCE_STRUCT   ,           25000 ,      50 ,             25000 ,              1 ,            400000 ,        50002 ,              400000 ,           400000 ,                   0 ,                         0 ,                               0 ,                400000 , Inconsistent          , O(N)                    ,                           1 ,                        1
