Mean Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant                  , Base_Seq , Base_HIP    , RAJA_HIP    , RAJA_HIP     , RAJA_HIP     
Tuning                   , direct   , direct_1024 , direct_1024 , funcptr_1024 , virtfunc_1024
Comm_HALO_PACKING_FUSED  , 0.009305 ,    0.005350 ,    0.006487 ,     0.006081 ,      0.006179
