Kernels run on 4 MPI ranks
Kernel                ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Apps_CONVECTION3DPA   ,         4115853 ,      50 ,           4115853 ,              1 ,         332927064 ,    561432837 ,           300000240 ,        300000240 ,            32926824 ,                  32926824 ,                               0 ,             300000240 , ConsistentPerVariantTuning   , O(N)                    ,                           3 ,                        3
