Max Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant                  , Base_Seq , Base_HIP    , RAJA_HIP    , RAJA_HIP     , RAJA_HIP     
Tuning                   , direct   , direct_1024 , direct_1024 , funcptr_1024 , virtfunc_1024
Comm_HALO_PACKING_FUSED  , 0.046418 ,    0.006467 ,    0.007839 ,     0.007241 ,      0.007606
