Kernels run on 24 MPI ranks
Kernel                       ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency   , OperationalComplexity  
Apps_NODAL_ACCUMULATION_3D   ,         1000000 ,     100 ,           1000000 ,           1 ,          32484816 ,      9000000 ,            24242408 ,         16000000 ,                   0 ,                         0 ,                         8242408 ,              25910456 , Inconsistent          , O(N)                   
