Kernels run on 24 MPI ranks
Kernel          , Variant    , Tuning     ,    Problem size , Checksum   ,    Mean time per rep (sec.) ,    Mean Bandwidth (GiB per sec.) ,    Mean flops (gigaFLOP per sec.)
Apps_FEMSWEEP   , Base_HIP   , block_64   ,          248832 , PASSED     ,                  0.00112903 ,                          35.9821 ,                           189.980
Apps_FEMSWEEP   , RAJA_HIP   , block_64   ,          248832 , PASSED     ,                  0.00106871 ,                          38.0130 ,                           200.702
