Kernels run on 24 MPI ranks
Kernel       ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_VOL3D   ,          166375 ,     100 ,            198297 ,           1 ,           6430488 ,     14277384 ,             6430488 ,          4844112 ,             1586376 ,                         0 ,                               0 ,               6572128 , ConsistentPerVariantTuning   , O(N)                   
