Kernels run on 24 MPI ranks
Kernel               ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency   , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Basic_MULTI_REDUCE   ,           49995 ,      50 ,             49995 ,              1 ,            800080 ,        49995 ,              800000 ,           799920 ,                   0 ,                         0 ,                              80 ,                800000 , Inconsistent          , O(N)                    ,                           1 ,                        1
