Max Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant             , Base_Seq , Base_CUDA         , Base_CUDA        , RAJA_CUDA         , RAJA_CUDA       
Tuning              , default  , atomic_direct_256 , atomic_occgs_256 , atomic_direct_256 , atomic_occgs_256
Basic_MULTI_REDUCE  , 1.562711 ,          0.056996 ,         0.059111 ,          0.057171 ,         0.060023
