Kernels run on 4 MPI ranks
Kernel              ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Apps_INTSC_HEXHEX   ,           39304 ,       1 ,             39304 ,              2 ,         176081920 ,   7606738944 ,           176081920 ,        143380992 ,            32700928 ,                         0 ,                               0 ,             163504640 , ConsistentPerVariantTuning   , O(N)                    ,                           1 ,                        3
