Min Runtime Report (sec.)  ,  ,  ,  ,  , 
Variant                  , Base_Seq , Base_CUDA   , RAJA_CUDA   , RAJA_CUDA    , RAJA_CUDA    
Tuning                   , direct   , direct_1024 , direct_1024 , funcptr_1024 , virtfunc_1024
Comm_HALO_PACKING_FUSED  , 0.018734 ,    0.009374 ,    0.011991 ,     0.011035 ,      0.011097
