Min Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  , 
Variant      , Base_Seq , Base_CUDA , RAJA_CUDA  , RAJA_CUDA 
Tuning       , default  , block_256 , kernel_256 , launch_256
Apps_LTIMES  ,    1.000 ,   140.766 ,    139.843 ,    144.975
