Kernels run on 4 MPI ranks
Kernel        , Variant     , Tuning       ,    Problem size , Checksum   ,    Mean time per rep (sec.) ,    Mean Bandwidth (GiB per sec.) ,    Mean flops (gigaFLOP per sec.)
Apps_LTIMES   , Base_Seq    , default      ,         1238784 , PASSED     ,                   0.0121454 ,                          7.09280 ,                           5.09983
Apps_LTIMES   , Base_CUDA   , block_256    ,         1238784 , PASSED     ,                 9.03716e-05 ,                          953.226 ,                           685.383
Apps_LTIMES   , RAJA_CUDA   , kernel_256   ,         1238784 , PASSED     ,                 9.27542e-05 ,                          928.741 ,                           667.778
Apps_LTIMES   , RAJA_CUDA   , launch_256   ,         1238784 , PASSED     ,                 9.18566e-05 ,                          937.816 ,                           674.303
