Kernels run on 4 MPI ranks
Kernel                ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Apps_DEL_DOT_VEC_2D   ,         1555009 ,     100 ,           1555009 ,              1 ,          74720272 ,     83970486 ,            74720272 ,         62280200 ,            12440072 ,                         0 ,                               0 ,              75040112 , ConsistentPerVariantTuning   , O(N)                    ,                           1 ,                        2
