Kernels run on 4 MPI ranks
Kernel                 , Variant    , Tuning     ,    Problem size , Checksum   ,    Mean time per rep (sec.) ,    Mean Bandwidth (GiB per sec.) ,    Mean flops (gigaFLOP per sec.)
Apps_MASS3DPA_ATOMIC   , Base_Seq   , default    ,            1331 , PASSED     ,                 2.26429e-05 ,                          5.06074 ,                           10.3068
Apps_MASS3DPA_ATOMIC   , Base_HIP   , block_64   ,            1331 , PASSED     ,                 3.27882e-06 ,                          34.9485 ,                           71.1765
Apps_MASS3DPA_ATOMIC   , RAJA_HIP   , block_64   ,            1331 , PASSED     ,                 3.35380e-06 ,                          34.1672 ,                           69.5852
