Kernels run on 4 MPI ranks
Kernel             ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Apps_MASSVEC3DPA   ,        10874496 ,      50 ,          10874496 ,              1 ,         102401600 ,    312641760 ,           102401600 ,         65700176 ,            36701424 ,                         0 ,                               0 ,             102401600 , ConsistentPerVariantTuning   , O(N)                    ,                           3 ,                        3
