Kernels run on 4 MPI ranks
Kernel        ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,      FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_EDGE3D   ,        12008989 ,      10 ,          12540291 ,           1 ,         402597864 ,   145705641129 ,           402597864 ,        302275536 ,           100322328 ,                         0 ,                               0 ,             404778784 , ConsistentPerVariantTuning   , O(N)                   
