Kernels run on 4 MPI ranks
Kernel               ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_DIFFUSION3DPA   ,            3105 ,      50 ,              3105 ,           1 ,            427992 ,       597885 ,              403152 ,           403152 ,               24840 ,                     24840 ,                               0 ,                403152 , ConsistentPerVariantTuning   , O(N)                   
