Mean Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  , 
Variant        , Base_Seq , Base_HIP                          , RAJA_HIP                          , RAJA_HIP                   
Tuning         , default  , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  ,    1.000 ,                          2407.648 ,                           508.032 ,                    2863.295
