Kernels run on 4 MPI ranks
Kernel                 ,    Problem size ,    Reps ,    Iterations/rep ,    Kernels/rep ,    BytesMoved/rep ,    FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency   , OperationalComplexity   , MaxPerfectLoopDimensions    , ProblemDimensionality   
Apps_MASS3DPA_ATOMIC   ,         1442897 ,      50 ,           1580544 ,              1 ,         162478072 ,    327875072 ,           150934896 ,        139391720 ,                   0 ,                         0 ,                        11543176 ,             150934896 , Inconsistent          , O(N)                    ,                           3 ,                        3
