Kernels run on 4 MPI ranks
Kernel               ,    Problem size ,    Reps ,    Iterations/rep , Kernels/rep ,    BytesMoved/rep ,     FLOPS/rep ,    BytesTouched/rep ,    BytesRead/rep ,    BytesWritten/rep ,    BytesModifyWritten/rep ,    BytesAtomicModifyWritten/rep ,    BytesAllocated/rep , ChecksumConsistency          , OperationalComplexity  
Apps_INTSC_HEXRECT   ,         8741816 ,       1 ,           8741816 ,           1 ,         411636640 ,   31470537600 ,           411636640 ,        131898528 ,           279738112 ,                         0 ,                               0 ,             411639200 , ConsistentPerVariantTuning   , O(N)                   
