Mean Runtime Report (sec.)  ,  ,  ,  , 
Variant        , Base_Seq , Base_HIP                          , RAJA_HIP                          , RAJA_HIP                   
Tuning         , default  , compile_time_block_stride_loop_64 , compile_time_block_stride_loop_64 , cached_block_stride_loop_64
Apps_MASS3DEA  , 4.224177 ,                          0.001827 ,                          0.008728 ,                    0.001586
